pair_id,entity,entity_label,polymarket_market_id,polymarket_ticker,polymarket_title,kalshi_ticker,kalshi_title,kalshi_subtitle,polymarket_strike_floor,polymarket_strike_bound,polymarket_relation,kalshi_strike_floor,kalshi_strike_bound,kalshi_relation,strike_gap,close_time_utc,close_ms,close_delta_ms,polymarket_settlement_index,kalshi_settlement_index,polymarket_quote_currency,kalshi_quote_currency,polymarket_functional_kind,polymarket_window_ms,polymarket_window_position,kalshi_functional_kind,kalshi_window_ms,kalshi_window_position,polymarket_resolver,kalshi_resolver,score_total,failed_gates,caveat_index_basis,caveat_quote_currency_basis,caveat_measurement_window_basis,caveat_threshold
polymarket:3719559|kalshi:KXBTCD-26AUG1909-T62599.99,crypto:btc,Bitcoin,3719559,bitcoin-above-62600-on-august-19-2026-9am-et,"Bitcoin above 62,600 on August 19, 9AM ET?",KXBTCD-26AUG1909-T62599.99,"Bitcoin price on Aug 19, 2026?","$62,600 or above",62600,exclusive,above,62599.99,exclusive,above,0.01,2026-08-19T13:00:00Z,1787144400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (62599.99 vs 62600 on a 0.01 grid), so any settled value in (62599.99, 62600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747909|kalshi:KXBTCD-26AUG2015-T73199.99,crypto:btc,Bitcoin,3747909,bitcoin-above-73200-on-august-20-2026-3pm-et,"Bitcoin above 73,200 on August 20, 3PM ET?",KXBTCD-26AUG2015-T73199.99,"Bitcoin price on Aug 20, 2026?","$73,200 or above",73200,exclusive,above,73199.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (73199.99 vs 73200 on a 0.01 grid), so any settled value in (73199.99, 73200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747908|kalshi:KXBTCD-26AUG2015-T73399.99,crypto:btc,Bitcoin,3747908,bitcoin-above-73400-on-august-20-2026-3pm-et,"Bitcoin above 73,400 on August 20, 3PM ET?",KXBTCD-26AUG2015-T73399.99,"Bitcoin price on Aug 20, 2026?","$73,400 or above",73400,exclusive,above,73399.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (73399.99 vs 73400 on a 0.01 grid), so any settled value in (73399.99, 73400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747907|kalshi:KXBTCD-26AUG2015-T73599.99,crypto:btc,Bitcoin,3747907,bitcoin-above-73600-on-august-20-2026-3pm-et,"Bitcoin above 73,600 on August 20, 3PM ET?",KXBTCD-26AUG2015-T73599.99,"Bitcoin price on Aug 20, 2026?","$73,600 or above",73600,exclusive,above,73599.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (73599.99 vs 73600 on a 0.01 grid), so any settled value in (73599.99, 73600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747906|kalshi:KXBTCD-26AUG2015-T73799.99,crypto:btc,Bitcoin,3747906,bitcoin-above-73800-on-august-20-2026-3pm-et,"Bitcoin above 73,800 on August 20, 3PM ET?",KXBTCD-26AUG2015-T73799.99,"Bitcoin price on Aug 20, 2026?","$73,800 or above",73800,exclusive,above,73799.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (73799.99 vs 73800 on a 0.01 grid), so any settled value in (73799.99, 73800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747905|kalshi:KXBTCD-26AUG2015-T73999.99,crypto:btc,Bitcoin,3747905,bitcoin-above-74000-on-august-20-2026-3pm-et,"Bitcoin above 74,000 on August 20, 3PM ET?",KXBTCD-26AUG2015-T73999.99,"Bitcoin price on Aug 20, 2026?","$74,000 or above",74000,exclusive,above,73999.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (73999.99 vs 74000 on a 0.01 grid), so any settled value in (73999.99, 74000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747904|kalshi:KXBTCD-26AUG2015-T74199.99,crypto:btc,Bitcoin,3747904,bitcoin-above-74200-on-august-20-2026-3pm-et,"Bitcoin above 74,200 on August 20, 3PM ET?",KXBTCD-26AUG2015-T74199.99,"Bitcoin price on Aug 20, 2026?","$74,200 or above",74200,exclusive,above,74199.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.795451,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (74199.99 vs 74200 on a 0.01 grid), so any settled value in (74199.99, 74200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747903|kalshi:KXBTCD-26AUG2015-T74399.99,crypto:btc,Bitcoin,3747903,bitcoin-above-74400-on-august-20-2026-3pm-et,"Bitcoin above 74,400 on August 20, 3PM ET?",KXBTCD-26AUG2015-T74399.99,"Bitcoin price on Aug 20, 2026?","$74,400 or above",74400,exclusive,above,74399.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.795451,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (74399.99 vs 74400 on a 0.01 grid), so any settled value in (74399.99, 74400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747902|kalshi:KXBTCD-26AUG2015-T74599.99,crypto:btc,Bitcoin,3747902,bitcoin-above-74600-on-august-20-2026-3pm-et,"Bitcoin above 74,600 on August 20, 3PM ET?",KXBTCD-26AUG2015-T74599.99,"Bitcoin price on Aug 20, 2026?","$74,600 or above",74600,exclusive,above,74599.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.795451,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (74599.99 vs 74600 on a 0.01 grid), so any settled value in (74599.99, 74600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3747901|kalshi:KXBTCD-26AUG2015-T74799.99,crypto:btc,Bitcoin,3747901,bitcoin-above-74800-on-august-20-2026-3pm-et,"Bitcoin above 74,800 on August 20, 3PM ET?",KXBTCD-26AUG2015-T74799.99,"Bitcoin price on Aug 20, 2026?","$74,800 or above",74800,exclusive,above,74799.99,exclusive,above,0.01,2026-08-20T19:00:00Z,1787252400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.795451,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (74799.99 vs 74800 on a 0.01 grid), so any settled value in (74799.99, 74800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3754071|kalshi:KXBTCD-26AUG2022-T71599.99,crypto:btc,Bitcoin,3754071,bitcoin-above-71600-on-august-20-2026-10pm-et,"Bitcoin above 71,600 on August 20, 10PM ET?",KXBTCD-26AUG2022-T71599.99,"Bitcoin price on Aug 20, 2026?","$71,600 or above",71600,exclusive,above,71599.99,exclusive,above,0.01,2026-08-21T02:00:00Z,1787277600000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (71599.99 vs 71600 on a 0.01 grid), so any settled value in (71599.99, 71600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3754070|kalshi:KXBTCD-26AUG2022-T71799.99,crypto:btc,Bitcoin,3754070,bitcoin-above-71800-on-august-20-2026-10pm-et,"Bitcoin above 71,800 on August 20, 10PM ET?",KXBTCD-26AUG2022-T71799.99,"Bitcoin price on Aug 20, 2026?","$71,800 or above",71800,exclusive,above,71799.99,exclusive,above,0.01,2026-08-21T02:00:00Z,1787277600000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (71799.99 vs 71800 on a 0.01 grid), so any settled value in (71799.99, 71800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3754069|kalshi:KXBTCD-26AUG2022-T71999.99,crypto:btc,Bitcoin,3754069,bitcoin-above-72000-on-august-20-2026-10pm-et,"Bitcoin above 72,000 on August 20, 10PM ET?",KXBTCD-26AUG2022-T71999.99,"Bitcoin price on Aug 20, 2026?","$72,000 or above",72000,exclusive,above,71999.99,exclusive,above,0.01,2026-08-21T02:00:00Z,1787277600000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (71999.99 vs 72000 on a 0.01 grid), so any settled value in (71999.99, 72000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
